3554.915,07602.496
3554.913,07602.496
3554.911,07602.496
3554.909,07602.496
3554.908,07602.496
3554.906,07602.496
3554.904,07602.495
3554.902,07602.495
3554.900,07602.495
3554.899,07602.495
3554.897,07602.494
3554.895,07602.494
3554.893,07602.493
3554.892,07602.493
3554.890,07602.492
3554.888,07602.492
3554.887,07602.491
3554.885,07602.490
3554.883,07602.490
3554.882,07602.490
3554.880,07602.489
3554.928,07602.498
3554.927,07602.499
3554.925,07602.500
3554.923,07602.499
3554.921,07602.499
3554.920,07602.499
3554.918,07602.498
3554.916,07602.497
3554.915,07602.496
3554.913,07602.496
3554.911,07602.496
3554.909,07602.496
3554.908,07602.496
3554.906,07602.496
3554.904,07602.495
3554.902,07602.495
3554.900,07602.495
3554.899,07602.495
3554.897,07602.494
3554.895,07602.494
3554.893,07602.493
3554.892,07602.493
3554.890,07602.492
3554.888,07602.492
3554.887,07602.491
3554.885,07602.490
3554.883,07602.490
3554.882,07602.490
3554.880,07602.489
3554.878,07602.489
3554.876,07602.489
3554.874,07602.489
3554.873,07602.490
3554.871,07602.489
3554.869,07602.490
3554.867,07602.489
3554.865,07602.489
3554.864,07602.489
3554.862,07602.489
3554.860,07602.489
3554.858,07602.489
3554.856,07602.489
3554.855,07602.490
3554.853,07602.490
3554.851,07602.490
3554.849,07602.490
3554.847,07602.490
3554.846,07602.490
3554.844,07602.491
3554.842,07602.491
3554.841,07602.492
3554.839,07602.493
3554.837,07602.494
3554.836,07602.495
3554.834,07602.496
3554.833,07602.497
3554.831,07602.498
3554.830,07602.498
3554.828,07602.499
3554.827,07602.500
3554.825,07602.501
3554.823,07602.501
3554.822,07602.502
3554.820,07602.503
3554.819,07602.504
3554.817,07602.505
3554.816,07602.506
3554.814,07602.507
3554.812,07602.507
3554.810,07602.508
3554.809,07602.508
3554.807,07602.508
3554.805,07602.508
3554.803,07602.508
3554.802,07602.509
3554.800,07602.510
3554.798,07602.510
3554.797,07602.511
3554.795,07602.511
3554.793,07602.512
3554.792,07602.513
3554.790,07602.514
3554.789,07602.515
3554.787,07602.516
3554.786,07602.517
3554.784,07602.518
3554.783,07602.519
3554.782,07602.520
3554.781,07602.522
3554.780,07602.523
3554.779,07602.525
3554.779,07602.527
3554.780,07602.529
3554.780,07602.530
3554.780,07602.532
3554.780,07602.534
3554.781,07602.536
3554.781,07602.537
3554.781,07602.539
3554.782,07602.541
3554.928,07602.498
3554.927,07602.499
3554.925,07602.500
3554.923,07602.499
3554.921,07602.499
3554.920,07602.499
3554.928,07602.498
3554.927,07602.499
3554.925,07602.500
3554.923,07602.499
3554.921,07602.499
3554.920,07602.499
3554.918,07602.498
3554.916,07602.497
3554.915,07602.496
3554.913,07602.496
3554.911,07602.496
3554.909,07602.496
3554.908,07602.496
3554.906,07602.496
3554.904,07602.495
3554.902,07602.495
3554.900,07602.495
3554.899,07602.495
3554.897,07602.494
3554.895,07602.494
3554.893,07602.493
3554.892,07602.493
3554.890,07602.492
3554.888,07602.492
3554.887,07602.491
3554.885,07602.490
3554.883,07602.490
3554.882,07602.490
3554.880,07602.489
3554.878,07602.489
3554.876,07602.489
3554.874,07602.489
3554.873,07602.490
3554.871,07602.489
3554.869,07602.490
3554.867,07602.489
3554.865,07602.489
3554.864,07602.489
3554.862,07602.489
3554.860,07602.489
3554.858,07602.489
3554.856,07602.489
3554.855,07602.490
3554.853,07602.490
3554.851,07602.490
3554.849,07602.490
3554.847,07602.490
3554.846,07602.490
3554.844,07602.491
3554.842,07602.491
3554.841,07602.492
3554.839,07602.493
3554.837,07602.494
3554.836,07602.495
3554.834,07602.496
3554.833,07602.497
3554.831,07602.498
3554.830,07602.498
3554.828,07602.499
3554.827,07602.500
3554.825,07602.501
3554.823,07602.501
3554.822,07602.502
3554.820,07602.503
3554.819,07602.504
3554.817,07602.505
3554.816,07602.506
3554.814,07602.507
3554.812,07602.507
3554.810,07602.508
3554.809,07602.508
3554.807,07602.508
3554.805,07602.508
3554.803,07602.508
3554.802,07602.509
3554.800,07602.510
3554.798,07602.510
3554.797,07602.511
3554.795,07602.511
3554.793,07602.512
3554.792,07602.513
3554.790,07602.514
3554.789,07602.515
3554.787,07602.516
3554.786,07602.517
3554.784,07602.518
3554.783,07602.519
3554.782,07602.520
3554.781,07602.522
3554.780,07602.523
3554.779,07602.525
3554.779,07602.527
3554.780,07602.529
3554.780,07602.530
3554.780,07602.532
3554.780,07602.534
3554.781,07602.536
3554.781,07602.537
3554.781,07602.539
3554.782,07602.541
3554.928,07602.498
3554.927,07602.499
3554.925,07602.500
3554.923,07602.499
3554.921,07602.499
3554.920,07602.499
3554.918,07602.498
3554.916,07602.497
3554.915,07602.496
3554.913,07602.496
3554.911,07602.496
3554.909,07602.496
3554.908,07602.496
3554.906,07602.496
3554.904,07602.495
3554.902,07602.495
3554.900,07602.495
3554.899,07602.495
3554.897,07602.494
3554.895,07602.494
3554.893,07602.493
3554.892,07602.493
3554.890,07602.492
3554.888,07602.492
3554.887,07602.491
3554.885,07602.490
3554.883,07602.490
3554.882,07602.490
3554.880,07602.489
3554.878,07602.489
3554.876,07602.489
3554.874,07602.489
3554.928,07602.498
3554.927,07602.499
3554.925,07602.500
3554.923,07602.499
3554.921,07602.499
3554.920,07602.499
3554.918,07602.498
3554.916,07602.497
3554.915,07602.496
3554.913,07602.496
3554.911,07602.496
3554.909,07602.496
3554.908,07602.496
3554.906,07602.496
3554.904,07602.495
3554.902,07602.495
3554.900,07602.495
3554.899,07602.495
3554.897,07602.494
3554.895,07602.494
3554.893,07602.493
3554.892,07602.493
3554.890,07602.492
3554.888,07602.492
3554.887,07602.491
3554.885,07602.490
3554.883,07602.490
3554.882,07602.490
3554.880,07602.489
3554.878,07602.489
3554.876,07602.489
3554.874,07602.489
3554.873,07602.490
3554.871,07602.489
3554.869,07602.490
3554.867,07602.489
3554.865,07602.489
3554.864,07602.489
3554.862,07602.489
3554.860,07602.489
3554.858,07602.489
3554.856,07602.489
3554.855,07602.490
3554.853,07602.490
3554.851,07602.490
3554.849,07602.490
3554.847,07602.490
3554.846,07602.490
3554.844,07602.491
3554.842,07602.491
3554.841,07602.492
3554.839,07602.493
3554.837,07602.494
3554.836,07602.495
3554.834,07602.496
3554.833,07602.497
3554.831,07602.498
3554.830,07602.498
3554.828,07602.499
3554.827,07602.500
3554.825,07602.501
3554.823,07602.501
3554.822,07602.502
3554.820,07602.503
3554.819,07602.504
3554.817,07602.505
3554.816,07602.506
3554.814,07602.507
3554.812,07602.507
3554.810,07602.508
3554.809,07602.508
3554.807,07602.508
3554.805,07602.508
3554.803,07602.508
3554.802,07602.509
3554.800,07602.510
3554.798,07602.510
3554.797,07602.511
3554.795,07602.511
3554.793,07602.512
3554.792,07602.513
3554.790,07602.514
3554.789,07602.515
3554.787,07602.516
3554.786,07602.517
3554.784,07602.518
3554.783,07602.519
3554.782,07602.520
3554.781,07602.522
3554.780,07602.523
3554.779,07602.525
3554.779,07602.527
3554.780,07602.529
3554.780,07602.530
3554.780,07602.532
3554.780,07602.534
3554.781,07602.536
3554.781,07602.537
3554.781,07602.539
3554.782,07602.541
3554.928,
3554.927,
3554.925,
3554.923,
3554.921,
3554.920,
3554.918,
3554.916,
3554.915,
3554.913,
3554.911,
3554.909,
3554.908,
3554.906,
3554.904,
3554.902,
3554.900,
3554.899,
3554.897,
3554.895,
3554.893,
3554.892,
3554.890,
3554.888,
3554.887,
3554.885,
3554.883,
3554.882,
3554.880,
3554.878,
3554.876,
3554.874,
3554.873,
3554.871,
3554.869,
3554.867,
3554.865,
3554.928,-07602.498
3554.927,-07602.499
3554.925,-07602.500
3554.923,-07602.499
3554.921,-07602.499
3554.920,-07602.499
3554.918,-07602.498
3554.916,-07602.497
3554.915,-07602.496
3554.913,-07602.496
3554.911,-07602.496
3554.909,-07602.496
3554.908,-07602.496
3554.906,-07602.496
3554.904,-07602.495
3554.902,-07602.495
3554.900,-07602.495
3554.899,-07602.495
