$GPGGA,185548.538,3554.885,N,07602.490,W,0,00,,,M,,M,,*56
$GPGGA,185549.538,3554.883,N,07602.490,W,0,00,,,M,,M,,*51
$GPGGA,185550.538,3554.882,N,07602.490,W,0,00,,,M,,M,,*58
$GPGGA,185551.538,3554.880,N,07602.489,W,0,00,,,M,,M,,*53
$GPGGA,185552.538,3554.878,N,07602.489,W,0,00,,,M,,M,,*57
$GPGGA,185553.538,3554.876,N,07602.489,W,0,00,,,M,,M,,*58
$GPGGA,185554.538,3554.874,N,07602.489,W,0,00,,,M,,M,,*5D
$GPGGA,185555.538,3554.873,N,07602.490,W,0,00,,,M,,M,,*53
$GPGGA,185556.538,3554.871,N,07602.489,W,0,00,,,M,,M,,*5A
$GPGGA,185557.538,3554.869,N,07602.490,W,0,00,,,M,,M,,*5A
$GPGGA,185558.538,3554.867,N,07602.489,W,0,00,,,M,,M,,*53
$GPGGA,185559.538,3554.865,N,07602.489,W,0,00,,,M,,M,,*50
$GPGGA,185600.538,3554.864,N,07602.489,W,0,00,,,M,,M,,*5E
$GPGGA,185601.538,3554.862,N,07602.489,W,0,00,,,M,,M,,*59
$GPGGA,185602.538,3554.860,N,07602.489,W,0,00,,,M,,M,,*58
$GPGGA,185603.538,3554.858,N,07602.489,W,0,00,,,M,,M,,*52
$GPGGA,185604.538,3554.856,N,07602.489,W,0,00,,,M,,M,,*5B
$GPGGA,185605.538,3554.855,N,07602.490,W,0,00,,,M,,M,,*51
$GPGGA,185606.538,3554.853,N,07602.490,W,0,00,,,M,,M,,*54
$GPGGA,185607.538,3554.851,N,07602.490,W,0,00,,,M,,M,,*57
$GPGGA,185608.538,3554.849,N,07602.490,W,0,00,,,M,,M,,*51
$GPGGA,185609.538,3554.847,N,07602.490,W,0,00,,,M,,M,,*5E
$GPGGA,185610.538,3554.846,N,07602.490,W,0,00,,,M,,M,,*57
$GPGGA,185611.538,3554.844,N,07602.491,W,0,00,,,M,,M,,*55
$GPGGA,185612.538,3554.842,N,07602.491,W,0,00,,,M,,M,,*50
$GPGGA,185613.538,3554.841,N,07602.492,W,0,00,,,M,,M,,*51
$GPGGA,185614.538,3554.839,N,07602.493,W,0,00,,,M,,M,,*58
$GPGGA,185615.538,3554.837,N,07602.494,W,0,00,,,M,,M,,*50
$GPGGA,185616.538,3554.836,N,07602.495,W,0,00,,,M,,M,,*53
$GPGGA,185617.538,3554.834,N,07602.496,W,0,00,,,M,,M,,*53
$GPGGA,185618.538,3554.833,N,07602.497,W,0,00,,,M,,M,,*5A
$GPGGA,185619.538,3554.831,N,07602.498,W,0,00,,,M,,M,,*56
$GPGGA,185620.538,3554.830,N,07602.498,W,0,00,,,M,,M,,*5D
$GPGGA,185621.538,3554.828,N,07602.499,W,0,00,,,M,,M,,*54
$GPGGA,185622.538,3554.827,N,07602.500,W,0,00,,,M,,M,,*59
$GPGGA,185623.538,3554.825,N,07602.501,W,0,00,,,M,,M,,*5B
$GPGGA,185624.538,3554.823,N,07602.501,W,0,00,,,M,,M,,*5A
$GPGGA,185625.538,3554.822,N,07602.502,W,0,00,,,M,,M,,*59
$GPGGA,185626.538,3554.820,N,07602.503,W,0,00,,,M,,M,,*59
$GPGGA,185627.538,3554.819,N,07602.504,W,0,00,,,M,,M,,*55
$GPGGA,185628.538,3554.817,N,07602.505,W,0,00,,,M,,M,,*55
$GPGGA,185629.538,3554.816,N,07602.506,W,0,00,,,M,,M,,*56
$GPGGA,185630.538,3554.814,N,07602.507,W,0,00,,,M,,M,,*5D
$GPGGA,185631.538,3554.812,N,07602.507,W,0,00,,,M,,M,,*5A
$GPGGA,185632.538,3554.810,N,07602.508,W,0,00,,,M,,M,,*54
$GPGGA,185633.538,3554.809,N,07602.508,W,0,00,,,M,,M,,*5D
$GPGGA,185634.538,3554.807,N,07602.508,W,0,00,,,M,,M,,*54
$GPGGA,185635.538,3554.805,N,07602.508,W,0,00,,,M,,M,,*57
$GPGGA,185636.538,3554.803,N,07602.508,W,0,00,,,M,,M,,*52
$GPGGA,185637.538,3554.802,N,07602.509,W,0,00,,,M,,M,,*53
$GPGGA,185638.538,3554.800,N,07602.510,W,0,00,,,M,,M,,*56
$GPGGA,185639.538,3554.798,N,07602.510,W,0,00,,,M,,M,,*59
$GPGGA,185640.538,3554.797,N,07602.511,W,0,00,,,M,,M,,*59
$GPGGA,185641.538,3554.795,N,07602.511,W,0,00,,,M,,M,,*5A
$GPGGA,185642.538,3554.793,N,07602.512,W,0,00,,,M,,M,,*5C
$GPGGA,185643.538,3554.792,N,07602.513,W,0,00,,,M,,M,,*5D
$GPGGA,185644.538,3554.790,N,07602.514,W,0,00,,,M,,M,,*5F
$GPGGA,185645.538,3554.789,N,07602.515,W,0,00,,,M,,M,,*57
$GPGGA,185646.538,3554.787,N,07602.516,W,0,00,,,M,,M,,*59
$GPGGA,185647.538,3554.786,N,07602.517,W,0,00,,,M,,M,,*58
$GPGGA,185648.538,3554.784,N,07602.518,W,0,00,,,M,,M,,*5A
$GPGGA,185649.538,3554.783,N,07602.519,W,0,00,,,M,,M,,*5D
$GPGGA,185650.538,3554.782,N,07602.520,W,0,00,,,M,,M,,*5E
$GPGGA,185651.538,3554.781,N,07602.522,W,0,00,,,M,,M,,*5E
$GPGGA,185652.538,3554.780,N,07602.523,W,0,00,,,M,,M,,*5D
$GPGGA,185653.538,3554.779,N,07602.525,W,0,00,,,M,,M,,*5C
$GPGGA,185654.538,3554.779,N,07602.527,W,0,00,,,M,,M,,*59
$GPGGA,185655.538,3554.780,N,07602.529,W,0,00,,,M,,M,,*50
$GPGGA,185656.538,3554.780,N,07602.530,W,0,00,,,M,,M,,*5B
$GPGGA,185657.538,3554.780,N,07602.532,W,0,00,,,M,,M,,*58
$GPGGA,185658.538,3554.780,N,07602.534,W,0,00,,,M,,M,,*51
$GPGGA,185659.538,3554.781,N,07602.536,W,0,00,,,M,,M,,*53
$GPGGA,185700.538,3554.781,N,07602.537,W,0,00,,,M,,M,,*5F
$GPGGA,185701.538,3554.781,N,07602.539,W,0,00,,,M,,M,,*50
$GPGGA,185702.538,3554.782,N,07602.541,W,0,00,,,M,,M,,*5F
